Número Movimiento;Nombre;Ciudad;Fecha de movimiento;Valor de movimiento;Tipo;Banco;Imagen;Forma de pago
2165;Tempo Energia;Chicago;21/08/2021;$3.485,00;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;MercadoPago
2166;Rer Plasticos;Nueva York;21/08/2021;$3.485,00;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
2167;Resende Shop;Chicago;21/08/2021;$148.192,91;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
2168;Tempo Energia;Los Ángeles;21/08/2021;-$5.502,04;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2169;Rer Plasticos;Houston;21/08/2021;-$36.773,14;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
2170;Resende Shop;Nueva York;21/08/2021;-$226,52;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2171;Tempo Energia;Nueva York;21/08/2021;-$7.422,03;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;MercadoPago
2172;Tempo Energia;Los Ángeles;21/08/2021;-$7.271,08;Pagado;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
2173;Tempo Energia;Houston;21/08/2021;-$1.059,00;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
2174;Tempo Energia;Los Ángeles;21/08/2021;$139.720,52;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Efectivo
2175;Tempo Energia;Nueva York;21/08/2021;$2.096,66;Recibido;Santander;https://i.ibb.co/8BvyVd7/4.png;Efectivo
2176;Tempo Energia;Nueva York;21/08/2021;$2.096,66;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
2177;Tenda;Nueva York;22/08/2021;$177.207,58;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2178;Candura;Chicago;22/08/2021;$2.096,66;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
2179;Indaia;Houston;22/08/2021;$2.096,66;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2180;Ind De Moveis Thb;Nueva York;22/08/2021;$2.096,66;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2181;Renovaplastic;Chicago;23/08/2021;$2.096,66;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;MercadoPago
2182;Ind De Moveis Thb;Chicago;23/08/2021;$2.096,66;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Efectivo
2183;Ind De Moveis Thb;Chicago;23/08/2021;-$3.166,24;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
2184;Nova Olinda B;Chicago;25/08/2021;$136.861,56;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
2185;Nova Olinda B;Chicago;25/08/2021;-$1.313,80;Pagado;Citigroup;https://i.ibb.co/18SNjp9/3.png;Tarjeta
2186;Nova Olinda B;Houston;25/08/2021;-$504,39;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;MercadoPago
2187;Nova Olinda B;Houston;25/08/2021;-$8.756,41;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
2188;Nova Olinda B;Los Ángeles;25/08/2021;$205.854,56;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
2189;Nova Olinda B;Nueva York;25/08/2021;$120.230,46;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
2190;Nova Olinda B;Chicago;25/08/2021;-$24.697,40;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2191;Nova Olinda B;Los Ángeles;25/08/2021;-$14.227,54;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
2192;Nova Olinda B;Chicago;25/08/2021;-$6.360,59;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2193;Nova Olinda B;Chicago;25/08/2021;-$8.056,65;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
2194;Renner Matriz;Los Ángeles;27/08/2021;-$11.134,97;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
2195;Hosp Sao Francisco Saude;Chicago;27/08/2021;-$12.701,43;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
2196;Hosp Alianca;Los Ángeles;27/08/2021;$149.093,41;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
2197;Candura;Chicago;27/08/2021;$3.485,00;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
2198;Carbonifera Catarinense;Nueva York;27/08/2021;$7.667,00;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2199;Unimin;Chicago;27/08/2021;$3.485,00;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
2200;Termonorte;Houston;28/08/2021;$7.667,00;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
2201;Ind De Moveis Thb;Chicago;28/08/2021;$4.299,10;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
2202;Ind Plasticas Conquista;Los Ángeles;28/08/2021;$18.172,72;Recibido;Santander;https://i.ibb.co/8BvyVd7/4.png;MercadoPago
2203;Destro Brasil Curitiba;Houston;29/08/2021;$13.051,10;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
2204;Renault Comercio;Houston;29/08/2021;$4.315,82;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
2205;Renner Herrmann;Nueva York;29/08/2021;$152.517,24;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;MercadoPago
2206;Incomfral;Chicago;29/08/2021;$1.274,97;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2207;Nova Galia Bioenergia;Los Ángeles;29/08/2021;$8.259,20;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
2208;Indaia;Los Ángeles;29/08/2021;-$12.987,03;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2209;Tempo Energia;Los Ángeles;29/08/2021;-$6.717,31;Pagado;Santander;https://i.ibb.co/8BvyVd7/4.png;Paypal
2210;Tempo Energia;Los Ángeles;29/08/2021;-$68.761,25;Pagado;Santander;https://i.ibb.co/8BvyVd7/4.png;Paypal
2211;Ind De Moveis Thb;Nueva York;29/08/2021;-$32.327,09;Pagado;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Efectivo
2212;Ind De Moveis Thb;Houston;29/08/2021;-$29.011,47;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;MercadoPago
2213;Ind Plasticas Conquista;Houston;29/08/2021;-$28.703,61;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;MercadoPago
2214;Tempo Energia;Houston;29/08/2021;$130.560,00;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
2215;Tempo Energia;Chicago;29/08/2021;$69.972,00;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2216;Tempo Energia;Nueva York;29/08/2021;$132.714,24;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;Paypal
2217;Tempo Energia;Nueva York;29/08/2021;$147.700,60;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;MercadoPago
2218;Tempo Energia;Los Ángeles;29/08/2021;-$5.989,13;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2219;Tempo Energia;Chicago;29/08/2021;-$6.065,26;Pagado;Santander;https://i.ibb.co/8BvyVd7/4.png;Paypal
2220;Tempo Energia;Nueva York;29/08/2021;-$7.721,91;Pagado;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
2221;Renaissance;Los Ángeles;30/08/2021;-$1.524,18;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
2222;Elkem Carboderivados;Chicago;30/08/2021;-$15.987,41;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2223;Elian;Nueva York;30/08/2021;-$484.174,57;Pagado;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
2224;Elian;Nueva York;30/08/2021;$130.419,67;Recibido;Santander;https://i.ibb.co/8BvyVd7/4.png;Paypal
2225;Elian;Chicago;30/08/2021;-$308.503,69;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
2226;Elian;Nueva York;30/08/2021;-$7.207,10;Pagado;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;MercadoPago
2227;Elian;Houston;30/08/2021;$21.749,12;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2228;Elian;Los Ángeles;30/08/2021;$21.749,12;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2229;Renar;Los Ángeles;31/08/2021;$21.749,12;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
2230;Renner Matriz;Chicago;31/08/2021;$3.485,00;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2231;Renova Com;Houston;31/08/2021;$3.485,00;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Efectivo
2232;Unimin;Los Ángeles;31/08/2021;$6.621,50;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2233;Elkem Carboderivados;Nueva York;31/08/2021;$3.485,00;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
2234;Resende Shop;Los Ángeles;31/08/2021;$5.576,00;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;Tarjeta
2235;Sao Domingos Geracao;Nueva York;31/08/2021;$5.576,00;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
2236;Elkem Carboderivados;Chicago;31/08/2021;$3.485,00;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
2237;Sao Domingos Geracao;Los Ángeles;31/08/2021;$8.580,77;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2238;Diamante Iii;Los Ángeles;31/08/2021;$6.621,50;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
2239;Resende Shop;Nueva York;31/08/2021;$3.485,00;Recibido;Santander;https://i.ibb.co/8BvyVd7/4.png;Paypal
2240;Diamante Iii;Nueva York;31/08/2021;$3.485,00;Recibido;Santander;https://i.ibb.co/8BvyVd7/4.png;Efectivo
2241;Gnu Pet;Houston;31/08/2021;$3.948,51;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
2242;Resende Shop;Los Ángeles;31/08/2021;$3.944,68;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
2243;Sao Domingos Geracao;Nueva York;31/08/2021;-$20.864,41;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2244;Diamante Iii;Nueva York;31/08/2021;-$5.947,62;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
2245;Gnu Pet;Houston;31/08/2021;-$5.540,64;Pagado;Citigroup;https://i.ibb.co/18SNjp9/3.png;Paypal
2246;Resende Shop;Chicago;31/08/2021;-$5.886,93;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
2247;Sao Domingos Geracao;Los Ángeles;31/08/2021;-$5.709,03;Pagado;Citigroup;https://i.ibb.co/18SNjp9/3.png;Tarjeta
2248;Sao Domingos Geracao;Chicago;31/08/2021;-$5.426,40;Pagado;Citigroup;https://i.ibb.co/18SNjp9/3.png;Tarjeta
2249;Gnu Pet;Houston;31/08/2021;-$5.769,19;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
2250;Resende Shop;Los Ángeles;31/08/2021;-$5.822,08;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
2251;Resende Shop;Nueva York;31/08/2021;-$5.652,50;Pagado;Santander;https://i.ibb.co/8BvyVd7/4.png;Tarjeta
2252;Viavarejo;Nueva York;4/09/2021;-$5.826,24;Pagado;Citigroup;https://i.ibb.co/18SNjp9/3.png;Tarjeta
2253;Bela Vista Tijolos;Chicago;4/09/2021;-$1.393,21;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Efectivo
2254;Agropalma;Chicago;5/09/2021;$149.607,16;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;Paypal
2255;Hosp Sao Francisco Saude;Chicago;6/09/2021;-$3.030,02;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
2256;Tenda;Chicago;6/09/2021;-$3.797,08;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
2257;Term Maringa;Houston;6/09/2021;-$28.095,34;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
2258;Renner Matriz;Chicago;6/09/2021;$2.426,62;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
2259;Nortex Sa;Houston;6/09/2021;$146.873,63;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;MercadoPago
2260;Hosp Alvorada;Los Ángeles;6/09/2021;$13.790,40;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
2261;Bells;Los Ángeles;6/09/2021;$13.790,40;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
2262;Canoas Shopping;Houston;6/09/2021;$13.790,40;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
2263;Ind De Moveis Thb;Chicago;6/09/2021;$0,00;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
2264;Bela Vista Tijolos;Chicago;7/09/2021;-$2.843,96;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
2265;Nova Embalagens;Chicago;10/09/2021;-$1.885,52;Pagado;Citigroup;https://i.ibb.co/18SNjp9/3.png;Paypal
2266;Nova Embalagens;Nueva York;10/09/2021;-$3.189,76;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
2267;Hosp Alianca;Nueva York;10/09/2021;-$52.366,58;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
2268;Bela Vista Tijolos;Los Ángeles;10/09/2021;-$47.653,24;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2269;Canoas Shopping;Nueva York;10/09/2021;$7.121,83;Recibido;Santander;https://i.ibb.co/8BvyVd7/4.png;Efectivo
2270;Ind Plasticas Conquista;Los Ángeles;10/09/2021;$7.261,48;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
2271;Marilan;Houston;11/09/2021;$7.138,00;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2272;Capital Reciclaveis;Nueva York;11/09/2021;$7.081,23;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
2273;Independ Shop;Chicago;12/09/2021;$154.382,75;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
2274;Nova Asa B Iii;Houston;12/09/2021;$7.738,77;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
2275;Indaia;Houston;12/09/2021;$6.665,02;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
2276;Indaia;Nueva York;12/09/2021;$6.916,24;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
2277;Sao Domingos Geracao;Nueva York;12/09/2021;$6.588,93;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
2278;Sao Domingos Geracao;Houston;12/09/2021;$6.569,30;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
2279;Sao Domingos Geracao;Nueva York;12/09/2021;$7.563,99;Recibido;Santander;https://i.ibb.co/8BvyVd7/4.png;Paypal
2280;Sao Domingos Geracao;Chicago;12/09/2021;-$6.720,46;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
2281;Sao Domingos Geracao;Nueva York;12/09/2021;-$7.242,62;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2282;Beltrame;Nueva York;13/09/2021;-$7.479,33;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
2283;Nova Era Alimentos;Houston;13/09/2021;-$11.393,73;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
2284;Pch Barra Das Aguas;Nueva York;13/09/2021;$145.627,07;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Efectivo
2285;Termocolor;Los Ángeles;13/09/2021;$188.667,22;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2286;Nova Alianca;Houston;13/09/2021;-$10.147,34;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2287;Incomfral;Nueva York;13/09/2021;-$11.464,57;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2288;Incasa;Los Ángeles;13/09/2021;-$6.599,15;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2289;Incasa;Chicago;13/09/2021;-$3.017,35;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2290;Agropalma;Chicago;13/09/2021;$125.331,60;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
2291;Nova Galia Bioenergia;Chicago;13/09/2021;$15.339,38;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2292;Renner Mcfil;Nueva York;13/09/2021;$20.266,50;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
2293;Nova Asa B Ii;Los Ángeles;13/09/2021;$180.355,32;Recibido;Santander;https://i.ibb.co/8BvyVd7/4.png;Paypal
2294;Agromaggi;Los Ángeles;14/09/2021;$17.122,84;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
2295;North Shopping Sobral;Houston;14/09/2021;$20.266,50;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
2296;Termomecanica;Chicago;14/09/2021;$20.266,50;Recibido;Santander;https://i.ibb.co/8BvyVd7/4.png;Efectivo
2297;Resende Shop;Nueva York;14/09/2021;$16.114,67;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2298;Resende Shop;Houston;14/09/2021;-$13.481,83;Pagado;Santander;https://i.ibb.co/8BvyVd7/4.png;Paypal
2299;Resende Shop;Chicago;14/09/2021;-$3.300,68;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
2300;Ind De Moveis Thb;Chicago;14/09/2021;-$10.194,77;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2301;Resende Shop;Houston;14/09/2021;$10.659,44;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2302;Resende Shop;Los Ángeles;14/09/2021;$1.034,03;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
2303;Elfer;Nueva York;17/09/2021;$1.165,46;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Efectivo
2304;Hospital Balbino;Houston;17/09/2021;$9.554,34;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2305;Unimed Jp;Nueva York;17/09/2021;$21.777,41;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
2306;Verde 4;Chicago;17/09/2021;$1.141,37;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Efectivo
2307;Verde 4A;Chicago;17/09/2021;$8.992,32;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;Tarjeta
2308;Unilever Igarassu;Los Ángeles;17/09/2021;$21.777,41;Recibido;Santander;https://i.ibb.co/8BvyVd7/4.png;Tarjeta
2309;Hosp Benf Port Sjrp;Nueva York;17/09/2021;$1.152,45;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;MercadoPago
2310;Hosp D Helena;Chicago;17/09/2021;$21.777,41;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;MercadoPago
2311;Hosp Jaragua Do Sul;Chicago;17/09/2021;$1.142,71;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2312;Hosp Jorge Valente;Chicago;17/09/2021;$9.847,06;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2313;Hosp Min Costa Cavalcanti;Nueva York;17/09/2021;$10.354,89;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2314;Hosp Oswaldo Cruz;Nueva York;17/09/2021;-$18.300,38;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
2315;Hosp Santa Catarina;Chicago;17/09/2021;$178.214,40;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
2316;Hosp Santa Clara Uberlandia;Nueva York;17/09/2021;$10.388,56;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;Tarjeta
2317;Fermag;Chicago;17/09/2021;$10.494,56;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
2318;Renner Matriz;Chicago;17/09/2021;$11.500,12;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2319;Ferrari Termo;Nueva York;17/09/2021;$11.033,52;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2320;Cantu2;Nueva York;17/09/2021;$114.177,68;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;MercadoPago
2321;Beltrame;Chicago;18/09/2021;$11.365,56;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2322;Depinus;Houston;18/09/2021;$12.086,88;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
2323;Agro Latina;Chicago;18/09/2021;-$166,01;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Efectivo
2324;Fermavi;Chicago;20/09/2021;-$6.927,20;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
2325;Fernandez S A;Nueva York;20/09/2021;-$6.715,17;Pagado;Santander;https://i.ibb.co/8BvyVd7/4.png;Tarjeta
2326;Indaia;Los Ángeles;20/09/2021;-$700,18;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2327;Viavarejo;Los Ángeles;21/09/2021;-$2.131,01;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2328;Fiama;Houston;21/09/2021;-$591,85;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2329;Fernanplas;Chicago;21/09/2021;-$138,71;Pagado;Citigroup;https://i.ibb.co/18SNjp9/3.png;Paypal
2330;Liberty Energy;Nueva York;21/09/2021;$131.764,21;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
2331;Nova Buriti;Houston;24/09/2021;$64.939,68;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2332;Inapel;Nueva York;24/09/2021;$144.053,22;Recibido;Santander;https://i.ibb.co/8BvyVd7/4.png;Paypal
2333;Inbracell;Los Ángeles;24/09/2021;$138.319,62;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
2334;Inbrafiltro;Chicago;24/09/2021;$40.027,59;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
2335;Inbrasil;Houston;24/09/2021;$21.016,83;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
2336;Inc;Chicago;24/09/2021;$0,00;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
2337;Incabras;Houston;24/09/2021;$0,00;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2338;Bela Vista Tijolos;Los Ángeles;24/09/2021;$9.177,22;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2339;Indaia;Chicago;24/09/2021;$20.212,66;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
2340;Terphane Ne;Nueva York;24/09/2021;$13.702,90;Recibido;Santander;https://i.ibb.co/8BvyVd7/4.png;Efectivo
2341;Terphane Ne;Los Ángeles;24/09/2021;$12.338,74;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
2342;Ind Plasticas Conquista;Chicago;24/09/2021;$1.862,08;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
2343;Terphane Ne;Nueva York;24/09/2021;$9.260,78;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;Paypal
2344;Hosp Sao Francisco Saude;Houston;25/09/2021;$21.901,75;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
2345;Viavarejo;Houston;25/09/2021;$18.443,49;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2346;Ferragens 3F Do Brasil Eireli;Nueva York;25/09/2021;$13.037,72;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;Paypal
2347;Nova Alianca;Houston;25/09/2021;$5.054,92;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;MercadoPago
2348;Capital Reciclaveis;Houston;25/09/2021;$1.707,18;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
2349;Renault Comercio;Nueva York;26/09/2021;$11.776,47;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
2350;Renner Herrmann;Los Ángeles;26/09/2021;$9.551,80;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;MercadoPago
2351;Incargel;Los Ángeles;26/09/2021;$5.766,81;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
2352;Remo Polimeros;Los Ángeles;26/09/2021;$14.417,98;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
2353;Belem Hoteis;Nueva York;26/09/2021;$1.735,85;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
2354;Indaia;Chicago;26/09/2021;$12.354,38;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
2355;Indaia;Houston;26/09/2021;$13.200,67;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
2356;Ind De Moveis Thb;Houston;26/09/2021;$1.585,72;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
2357;Nova Olinda B;Nueva York;27/09/2021;$1.634,76;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
2358;Fersul- Cl;Nueva York;27/09/2021;$12.477,92;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;MercadoPago
2359;Nova Olinda B;Los Ángeles;27/09/2021;$5.880.630,74;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
